0;M;0.004082422882068
1;M;0.004361702279104
2;M;0.004670100241632
3;M;0.004846752872288
4;M;0.005027158562495
5;M;0.005125255774244
6;M;0.005041911969012
7;M;0.005346168624448
8;M;0.005549610335357
9;M;0.005683038073236
10;M;0.005755640363198
11;M;0.00598392991666
12;M;0.005742439946841
13;M;0.005725745302625
14;M;0.005645636893559
15;M;0.005578470069156
16;M;0.005523209502643
17;M;0.005372310625468
18;M;0.005349921684
19;M;0.005447889479902
20;M;0.005287543245923
21;M;0.00524768316516
22;M;0.005315108821256
23;M;0.005360274951731
24;M;0.00535302766432
25;M;0.005509620838747
26;M;0.005675790785825
27;M;0.005872373456862
28;M;0.005835878188111
29;M;0.005891397586317
30;M;0.00592970467692
31;M;0.005978882698641
32;M;0.00598509465928
33;M;0.005977976787715
34;M;0.006218043183221
35;M;0.006363894842377
36;M;0.006585972435201
37;M;0.007037245492414
38;M;0.007415528012125
39;M;0.007735314569157
40;M;0.008083313780756
41;M;0.008564999561927
42;M;0.008799501076028
43;M;0.008861750098259
44;M;0.008962565042787
45;M;0.00883211386938
46;M;0.008525527728704
47;M;0.008403747417021
48;M;0.008154751328098
49;M;0.007994663925812
50;M;0.007691313181302
51;M;0.007574580087638
52;M;0.007513884055567
53;M;0.007335678434752
54;M;0.007119036307486
55;M;0.007138448684481
56;M;0.0065917961483
57;M;0.006407896230233
58;M;0.006136381783995
59;M;0.006101698337097
60;M;0.005932940073086
61;M;0.005867973318076
62;M;0.005650037032345
63;M;0.005272013344327
64;M;0.00511619666498
65;M;0.004907966567746
66;M;0.004857364971712
67;M;0.004819963792034
68;M;0.004448281480502
69;M;0.004271240602307
70;M;0.004445046084336
71;M;0.004603192248923
72;M;0.004178967103657
73;M;0.003838344595316
74;M;0.003994549522203
75;M;0.003641761924279
76;M;0.003486333492472
77;M;0.0028989149646
78;M;0.002634518389927
79;M;0.003258949849936
80;M;0.001705830274482
81;M;0.001996498266022
82;M;0.002315378912128
83;M;0.002264259652707
84;M;0.00203118171292
85;M;0.001848317121626
86;M;0.001705442026942
87;M;0.00150407096958
88;M;0.001268922376246
89;M;0.001072339705209
90;M;0.000868639162607
91;M;0.00068551573962
92;M;0.000529957891966
93;M;0.000412060055682
94;M;0.000301538922657
95;M;0.000211594909246
96;M;0.000143910421457
97;M;0.000111685875645
98;M;6.60020817833089E-05
99;M;4.47778829353429E-05
100;M;5.22840020401114E-05
0;F;0.003872898626367
1;F;0.004137554032734
2;F;0.004380596992712
3;F;0.004608498298635
4;F;0.004725360808145
5;F;0.004793562959321
6;F;0.004751761640858
7;F;0.005034147018214
8;F;0.005226070718772
9;F;0.005319897207581
10;F;0.005345392129368
11;F;0.005624800942251
12;F;0.005357039555565
13;F;0.005357427803105
14;F;0.005255965779344
15;F;0.005215588035194
16;F;0.005054077058595
17;F;0.00488971893337
18;F;0.004853482496313
19;F;0.004987427897579
20;F;0.004928026023974
21;F;0.004793951206861
22;F;0.00499622817515
23;F;0.004992216283904
24;F;0.005138067943061
25;F;0.005321579613588
26;F;0.005529421463282
27;F;0.005733769085117
28;F;0.005723027569846
29;F;0.005831348633479
30;F;0.00590395092344
31;F;0.006049543750903
32;F;0.0060092954226
33;F;0.006223996312166
34;F;0.006377612922121
35;F;0.006536276750094
36;F;0.006762236818317
37;F;0.00713120139707
38;F;0.007386538862479
39;F;0.007798728334008
40;F;0.007984310658081
41;F;0.008377087752615
42;F;0.008506244767556
43;F;0.008639672505435
44;F;0.008601753662371
45;F;0.008495762083978
46;F;0.008271743253455
47;F;0.008119809049507
48;F;0.007872883614129
49;F;0.007773492243914
50;F;0.007533814095948
51;F;0.007403104090848
52;F;0.007475965212503
53;F;0.007261652570477
54;F;0.007197850558086
55;F;0.00720923915259
56;F;0.006832768454732
57;F;0.006676304696152
58;F;0.00652488815559
59;F;0.006521523343577
60;F;0.006420061319816
61;F;0.006307210701552
62;F;0.006148676289425
63;F;0.005766899541855
64;F;0.005624283278864
65;F;0.005478302203861
66;F;0.005416182597477
67;F;0.005397158468022
68;F;0.005079054316996
69;F;0.00494277943049
70;F;0.005146997636478
71;F;0.005462513470572
72;F;0.004914437360077
73;F;0.0046117336948
74;F;0.004821128534654
75;F;0.004512471740432
76;F;0.004328701238212
77;F;0.003631796904088
78;F;0.00339949545938
79;F;0.004149460290624
80;F;0.002312272931809
81;F;0.002793441049594
82;F;0.003305021891338
83;F;0.003486980571705
84;F;0.003174441302084
85;F;0.002978246878587
86;F;0.002898397301214
87;F;0.002671143074525
88;F;0.002375427864966
89;F;0.002176386292843
90;F;0.001774161841505
91;F;0.001525165752581
92;F;0.001239674394907
93;F;0.001067939566423
94;F;0.000826708428298
95;F;0.000627149192788
96;F;0.000462661651716
97;F;0.000337904775561
98;F;0.000231654365475
99;F;0.000167981768931
100;F;0.00027565575333
